league_code,team,player_name,player_name_cn,position,age,nationality,market_value,transfer_status,injury_reason,expected_return,appearances,goals,assists,yellow_cards,red_cards
premier_league,曼城,"Gvardiol, Josko",,,,,,current,,,,,,,
premier_league,曼城,"Haaland, Erling Braut",,,,,,current,,,,,,,
premier_league,曼城,"Hernandez Cascante, Rodrigo",,,,,,current,,,,,,,
premier_league,曼城,"Kovacic, Mateo",,,,,,current,,,,,,,
premier_league,曼城,"Marmoush, Omar Khaled",,,,,,current,,,,,,,
premier_league,曼城,"Mota Veiga De Carvalho E Silva, Bernardo",,,,,,current,,,,,,,
premier_league,曼城,"Nunes, Matheus Luiz",,,,,,current,,,,,,,
premier_league,曼城,"Reijnders, Tijjani Martinus Jan",,,,,,current,,,,,,,
premier_league,曼城,"Semenyo, Antoine Serlom",,,,,,current,,,,,,,
premier_league,曼城,"Stones, John",,,,,,current,,,,,,,
premier_league,曼城,"Trafford, James Harrington",,,,,,current,,,,,,,
premier_league,曼城,"Alleyne, Max Lewis Rowe",,,,,,current,,,,,,,
premier_league,曼城,"Bah, Abdulai Juma",,,,,,current,,,,,,,
premier_league,曼城,"Braithwaite, Kaden Elliot",,,,,,current,,,,,,,
premier_league,曼城,"Brits, Thorsten Spike",,,,,,current,,,,,,,
premier_league,曼城,"Carrington, Ezra Sheridan",,,,,,current,,,,,,,
premier_league,曼城,"Courtman, Charlie",,,,,,current,,,,,,,
premier_league,曼城,"Dada-Mascoll, Isaiah Jelani Oladele Adedeji",,,,,,current,,,,,,,
premier_league,曼城,"De Oliveira Nunes Dos Reis, Vitor",,,,,,current,,,,,,,
premier_league,曼城,"Drake, Leke",,,,,,current,,,,,,,
premier_league,曼城,"Dunbar-McDonald, Christian Ky-Andre",,,,,,current,,,,,,,
premier_league,曼城,"Echeverri, Claudio Jeremias",,,,,,current,,,,,,,
premier_league,曼城,"Fapetu, Oluwafemi David Adetayo",,,,,,current,,,,,,,
premier_league,曼城,"Fletcher, Luca George Murphy",,,,,,current,,,,,,,
premier_league,曼城,"Galvez, Tomas Kristian",,,,,,current,,,,,,,
premier_league,曼城,"Gorman, Finlay Ellis",,,,,,current,,,,,,,
premier_league,曼城,"Gray, Charlie George",,,,,,current,,,,,,,
premier_league,曼城,"Grigg, Finley James",,,,,,current,,,,,,,
premier_league,曼城,"Headley, Dante Ferdinand",,,,,,current,,,,,,,
premier_league,曼城,"Henderson-Hall, Matthew James",,,,,,current,,,,,,,
premier_league,曼城,"Heskey, Jaden Emile Tyrone",,,,,,current,,,,,,,
premier_league,曼城,"Heskey, Reigan William Stephen",,,,,,current,,,,,,,
premier_league,曼城,"Holt, Charlie Joe",,,,,,current,,,,,,,
premier_league,曼城,"Hudson, Max",,,,,,current,,,,,,,
premier_league,曼城,"Khusanov, Abdukodir",,,,,,current,,,,,,,
premier_league,曼城,"Lamb, Teddie Jack",,,,,,current,,,,,,,
premier_league,曼城,"Lawrence, Emilio Alford Anthony",,,,,,current,,,,,,,
premier_league,曼城,"Lawrie, Freddie John",,,,,,current,,,,,,,
premier_league,曼城,"Lewis, Rico Mark",,,,,,current,,,,,,,
premier_league,曼城,"Martin , Milo John James",,,,,,current,,,,,,,
premier_league,曼城,"McAidoo, Ryan Kelly",,,,,,current,,,,,,,
premier_league,曼城,"McFarlane, Christian Hector",,,,,,current,,,,,,,
premier_league,曼城,"Mfuni, Stephen-Nevin Mutanda",,,,,,current,,,,,,,
premier_league,曼城,"Midwood, Kylan Jo-Aiden Ian",,,,,,current,,,,,,,
premier_league,曼城,"Miles, Harrison Frank",,,,,,current,,,,,,,
premier_league,曼城,"Moreira De Oliveira, Sávio",,,,,,current,,,,,,,
premier_league,曼城,"Mubama, Divin Saku",,,,,,current,,,,,,,
premier_league,曼城,"Muir, Ashton Lee",,,,,,current,,,,,,,
premier_league,曼城,"Mukasa, Divine Tayon Mahogany",,,,,,current,,,,,,,
premier_league,曼城,"Ndala, Joel Tshisanga",,,,,,current,,,,,,,
premier_league,曼城,"Nfonkeu Feuba, Brooklyn",,,,,,current,,,,,,,
premier_league,曼城,"Noble, Kian Lee",,,,,,current,,,,,,,
premier_league,曼城,"Nypan, Sverre Halseth",,,,,,current,,,,,,,
premier_league,曼城,"O'Reilly, Nico",,,,,,current,,,,,,,
premier_league,曼城,"Obin, Yohann Abraham Achi",,,,,,current,,,,,,,
premier_league,曼城,"Oliver, Dexter Jack",,,,,,current,,,,,,,
premier_league,曼城,"Parker, Harrison Percival",,,,,,current,,,,,,,
premier_league,曼城,"Samba, Floyd Veijeany Junior",,,,,,current,,,,,,,
premier_league,曼城,"Samba, Tyrone Prosper William",,,,,,current,,,,,,,
premier_league,曼城,"Samuel, Lakyle",,,,,,current,,,,,,,
premier_league,曼城,"Sangare, Mahamadou",,,,,,current,,,,,,,
premier_league,曼城,"Simpson-Pusey, Jahmai",,,,,,current,,,,,,,
premier_league,曼城,"Smith, Isaac James",,,,,,current,,,,,,,
premier_league,曼城,"Tevenan, Oliver Louis",,,,,,current,,,,,,,
premier_league,曼城,"Thomas, Rhys Lloyd",,,,,,current,,,,,,,
premier_league,曼城,"Vickery, Ben Alexander Slack",,,,,,current,,,,,,,
premier_league,曼城,"Wadsworth, Sam Keith",,,,,,current,,,,,,,
premier_league,曼城,"Wain, Jacob William",,,,,,current,,,,,,,
premier_league,曼城,"Warhurst, Matthew Ethan",,,,,,current,,,,,,,
premier_league,曼城,"Whatmuff, Oliver Jackson",,,,,,current,,,,,,,
premier_league,曼城,"Whisker, Timeo Medard George",,,,,,current,,,,,,,
premier_league,曼城,"Wint, Jack Thomas Charles",,,,,,current,,,,,,,
premier_league,曼联,"Bayindir, Altay",巴因德尔,,,,,current,,,,,,,
premier_league,曼联,"Borges Fernandes, Bruno Miguel",布鲁诺·费尔南德斯,,,,,current,,,,,,,
premier_league,曼联,"Casimiro, Carlos Henrique",卡塞米罗,,,,,current,,,,,,,
premier_league,曼联,"Dalot Teixeira, Jose Diogo",达洛特,,,,,current,,,,,,,
premier_league,曼联,"De Ligt, Matthijs",德利赫特,,,,,current,,,,,,,
premier_league,曼联,"Diallo, Amad",阿马德,,,,,current,,,,,,,
premier_league,曼联,"Heaton, Thomas David",希顿,,,,,current,,,,,,,
premier_league,曼联,"Lammens, Senne",,,,,,current,,,,,,,
premier_league,曼联,"Maguire, Harry Jacob",马奎尔,,,,,current,,,,,,,
premier_league,曼联,"Malacia, Tyrell Johannes Chicco",马拉西亚,,,,,current,,,,,,,
premier_league,曼联,"Martinez, Lisandro",利桑德罗·马丁内斯,,,,,current,,,,,,,
premier_league,曼联,"Mazraoui, Noussair",马兹拉维,,,,,current,,,,,,,
premier_league,曼联,"Mbeumo, Bryan Tetsadong Marceau",姆贝乌莫,,,,,current,,,,,,,
premier_league,曼联,"Mee, Dermot William",,,,,,current,,,,,,,
premier_league,曼联,"Mount, Mason Tony",芒特,,,,,current,,,,,,,
premier_league,曼联,"Santos Carneiro da Cunha, Matheus",库尼亚,,,,,current,,,,,,,
premier_league,曼联,"Sesko, Benjamin",塞斯科,,,,,current,,,,,,,
premier_league,曼联,"Shaw, Luke Paul Hoare",卢克·肖,,,,,current,,,,,,,
premier_league,曼联,"Ugarte Ribeiro, Manuel",乌加特,,,,,current,,,,,,,
premier_league,曼联,"Zirkzee, Joshua Orobosa",齐尔克泽,,,,,current,,,,,,,
premier_league,曼联,"Aigbomian Musa, Victor Osezele",,,,,,current,,,,,,,
premier_league,曼联,"Ajayi, Noah",,,,,,current,,,,,,,
premier_league,曼联,"Aljofree, Sonny",,,,,,current,,,,,,,
premier_league,曼联,"Amass, Harry John",,,,,,current,,,,,,,
premier_league,曼联,"Armer, Daniel James",,,,,,current,,,,,,,
premier_league,曼联,"Bailey, James Alexander Mo",,,,,,current,,,,,,,
premier_league,曼联,"Benoliel Monteiro Barbosa, Neithan Dylan",,,,,,current,,,,,,,
premier_league,曼联,"Biancheri, Gabriele Cataldo",,,,,,current,,,,,,,
premier_league,曼联,"Brown, Nathaniel-Junior Calvin",,,,,,current,,,,,,,
premier_league,曼联,"Byrne-Hughes, Cameron Samuel",,,,,,current,,,,,,,
premier_league,曼联,"Collyer, Tobias Christopher",,,,,,current,,,,,,,
premier_league,曼联,"Devaney, Jacob Patrick John",,,,,,current,,,,,,,
premier_league,曼联,"Dorgu, Patrick Chinazaekpere",,,,,,current,,,,,,,
premier_league,曼联,"Ennis, Ethan Finley",,,,,,current,,,,,,,
premier_league,曼联,"Fitzgerald, Jayce John",,,,,,current,,,,,,,
premier_league,曼联,"Fletcher, Jack Davidson",,,,,,current,,,,,,,
premier_league,曼联,"Fletcher, Tyler Robert",,,,,,current,,,,,,,
premier_league,曼联,"Fredricson, Tyler Edwin",,,,,,current,,,,,,,
premier_league,曼联,"Gore, Daniel Lewis",,,,,,current,,,,,,,
premier_league,曼联,"Hardy, Charlie James",,,,,,current,,,,,,,
premier_league,曼联,"Harrison, Elyh Samuel",,,,,,current,,,,,,,
premier_league,曼联,"Heath, Frederick Henry",,,,,,current,,,,,,,
premier_league,曼联,"Heaven, Ayden Edford",,,,,,current,,,,,,,
premier_league,曼联,"Helafu, Yuel Ghebreyesus",,,,,,current,,,,,,,
premier_league,曼联,"Honor, Solomon Lindsay Birch",,,,,,current,,,,,,,
premier_league,曼联,"Ibragimov, Amir",,,,,,current,,,,,,,
premier_league,曼联,"Jackson, Louis Paul",,,,,,current,,,,,,,
premier_league,曼联,"Kamason, Jaydan Dejon",,,,,,current,,,,,,,
premier_league,曼联,"Kana Biyik, Enzo Roselin Teffe",,,,,,current,,,,,,,
premier_league,曼联,"Kone, Sekou",,,,,,current,,,,,,,
premier_league,曼联,"Kukonki, Godwill",,,,,,current,,,,,,,
premier_league,曼联,"Kynaston-Bradbury, Louie Jacob",,,,,,current,,,,,,,
premier_league,曼联,"Lacey, Shea",,,,,,current,,,,,,,
premier_league,曼联,"Leon Blanco, Diego Basilio",,,,,,current,,,,,,,
premier_league,曼联,"Lusale, Samuel Malama",,,,,,current,,,,,,,
premier_league,曼联,"Mainoo, Kobbie Boateng",,,,,,current,,,,,,,
premier_league,曼联,"Mantato, Bendito Boanova",,,,,,current,,,,,,,
premier_league,曼联,"McAllister, Finley Joseph",,,,,,current,,,,,,,
premier_league,曼联,"McCormack, Rafe",,,,,,current,,,,,,,
premier_league,曼联,"McEvoy, Jay Paul",,,,,,current,,,,,,,
premier_league,曼联,"Mills, Albert Frederick",,,,,,current,,,,,,,
premier_league,曼联,"Missin, Ashton Brett",,,,,,current,,,,,,,
premier_league,曼联,"Moorhouse, Jack Lee",,,,,,current,,,,,,,
premier_league,曼联,"Munro, Reece Stafford",,,,,,current,,,,,,,
premier_league,曼联,"Murdock, William Alexander",,,,,,current,,,,,,,
premier_league,曼联,"Ngwashi Chinjie, Jayden Armstrong",,,,,,current,,,,,,,
premier_league,曼联,"Obi, Chidozie Martin",,,,,,current,,,,,,,
premier_league,曼联,"Ogunneye, Habeeb Omotolani Oluwatoyin",,,,,,current,,,,,,,
premier_league,曼联,"Overy, James Harrison",,,,,,current,,,,,,,
premier_league,曼联,"Plunkett, Dante Jeevan Jamal",,,,,,current,,,,,,,
premier_league,曼联,"Scanlon, James Robert",,,,,,current,,,,,,,
premier_league,曼联,"Shah, Jariyah Zain",,,,,,current,,,,,,,
premier_league,曼联,"Sharpe, Malachi Israel",,,,,,current,,,,,,,
premier_league,曼联,"Thwaites, Jim Alec Joseph",,,,,,current,,,,,,,
premier_league,曼联,"Watson, Jacob James Fraser",,,,,,current,,,,,,,
premier_league,曼联,"Watson, Zachary Alexander",,,,,,current,,,,,,,
premier_league,曼联,"Wheatley, Ethan Joseph",,,,,,current,,,,,,,
premier_league,曼联,"Williams, Ethan Demai",,,,,,current,,,,,,,
premier_league,曼联,"Yoro, Leny Jean-Luc",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Apolinario De Lira, Joelinton Cassio",乔林顿,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Barnes, Harvey Lewis",巴恩斯,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Botman, Sven Adriaan",博特曼,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Burn, Daniel Johnson",丹·伯恩,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Elanga, Anthony David Junior",伊兰加,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Gillespie, Mark Joseph",吉莱斯皮,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Gordon, Anthony Michael",戈登,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Guimaraes Rodriguez Moura, Bruno",吉马良斯,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Kraft, Emil Henry Kristoffer",克拉夫特,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Livramento, Valentino",利夫拉门托,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Murphy, Jacob Kai",墨菲,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Osula, William Idamudia Daugaard",奥苏拉,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Pope, Nicholas David",波普,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Ramsdale, Aaron",拉姆斯代尔,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Ramsey, Jacob Matthew Decourcey",拉姆齐,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Ruddy, John Thomas Gordon",鲁迪,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Schar, Fabian Lukas",舍尔,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Thiaw, Malick",蒂奥,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Tonali, Sandro",托纳利,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Trippier, Kieran John",特里皮尔,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Willock, Joseph George",威洛克,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Wissa, Yoane",维萨,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Woltemade, Nick",沃尔特马德,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Alabi, Adedamola Samuel Ireoluwajoba",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Anderson, Will Robert",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Bailey, Scott Patrick",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Bloomer, Guy Thomas",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Brayson, Joe",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Bryant, Thomas Jon",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Callaghan, Jack",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Charlton, Dylan Harry",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Cogdon, Jude Anthony",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Cordero Campillo, Antonio Jose",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Craggs, Luke Steven",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Durrant, Jake Thomas",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Emerson, Johnny William",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Epia, Aaron Ovie",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Finneran, Rory James",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Fitzgerald, Kyle Wesley",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Gilligan, Luke",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Goodbrand, Oliver William",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Hall, Lewis",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Harper, Fraser Harrison",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Harris, Aidan Francis",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Harrison, Adam Alan",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Harrison, Alfie JJ",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Hernes, Travis Enrique",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Holland, Oliver Henry",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Hutchison, Alfie David",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Johnson, Henry William",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Jones, Tyler Stuart",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Lucas, Kayden",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"McArthur, Charlie Walter",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Miley, Lewis",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Miley, Mason",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Mills, Michael Asamoah",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Moran, Isaac James",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Morgan, Noah Oliver",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Munda, Anthony Junior",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Murphy, Alex",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Ndiweni, Ethan Nyasha",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Neave, Sean Thomas",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"O'Donovan, Alexander John",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Old, Thomas Sam",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Palmer, Darren Joseph Zabid",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Park, Seungsoo",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Patterson, Jack James",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Pinnington, Samuel James",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Pivas, Miodrag",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Rodrigues Ferreira, Matheos",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Salia, Vakhtang",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Sanusi, Trevan Farooq",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Shahar, Leo Oren",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Taylor, James David",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Taylor, Matthew David",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Thompson, Ciaran James",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Thompson, Max Anthony",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Tika-Lemba, Ezra Gabriel Mekhi",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Waddani, Mohammed",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Watts, Logan Mathew",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Wooster, Kacey Robert Mikie",,,,,,current,,,,,,,
premier_league,纽卡斯尔联,"Yildiz, Baran",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Aina, Temitayo Olufisayo Olaoluwa",艾纳,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Anderson, Elliot Junior",埃利奥特·安德森,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Awoniyi, Taiwo Micheal",阿沃尼伊,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Bakwa, Dilane Ros-Anderson",巴夸,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Costa Dos Santos, Murillo Santiago",穆里略,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Dominguez, Nicolas Martin",多明格斯,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Gibbs-White, Morgan Anthony",吉布斯-怀特,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Giraud-Hutchinson, Omari Elijah",哈钦森,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Gunn, Angus Fraser James",冈恩,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Hudson-Odoi, Callum James",哈德森-奥多伊,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Lucca, Lorenzo",卢卡,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Maciel Da Cruz, Igor Jesus",伊戈尔·热苏斯,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Maciel Furtado, John Victor",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"McAtee, James John",麦卡蒂,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Milenkovic, Nikola",米伦科维奇,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Ndoye, Dan",恩多耶,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Netz, Luca",内茨,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Ortega Moreno, Stefan",奥尔特加,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Rodrigues Da Silva, Felipe",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Sangare, Ibrahim",桑加雷,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Savona, Nicolo",萨沃纳,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Sels, Matz Willy Els",泽尔斯,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Williams, Neco Shay",内科·威廉姆斯,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Wood, Christopher Grant",伍德,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Yates, Ryan James",耶茨,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Abbott, Zach MacFarlane",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Andrews, Harvey George",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Anisjko, Danny Brian Ambato",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Baba Yaya, Cherif-Dine",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Bailey, Joseph Robert",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Balagizi, Basima Baba",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Bindon, Tyler Grant",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Blake, Zyan Julius",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Bott, Aaron Charlie",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Boulter, Evan James",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Bradshaw, Alfie William",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Bradshaw, Kanye Kennedy",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Brandy, Taeneal Riquelme",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Broomes, Ethan Thomas",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Cahill, Shae Lou Tim",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Campbell, Luke Bruno",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Carrion Whiteley, Jonathan",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Clarke, Kristian Takura",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Da Silva Moreira, Eric Emanuel",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Daly, Cormac",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Gardner, Joseph Charles",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Graham, Alastair John",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Grainger, Owen",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Hamilton, Scott Joseph",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Hammond, Benjamin George",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Hanks, Justin Thomas",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Lokote, Eleazar Don",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"McAdam, Kyle James",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"McClure, Blaine Alexander Harris",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"McNeilly, Donnell Ocarriel",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Modupe, David Dennis Ayodeji Richard Christiano",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Murray-Jones, George David",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Newton, Jamie Christopher",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Ngatang Djamna, Frank Evans",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Nwosu, Chinazaekpere Samuel",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Orr, Matthew",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Osong, Detlef Esapa",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Paula Da Cunha Filho, Jair",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Powell, Jayden Anthony",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Powell, Joshua Alan",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Robinson, Riko Leon Rickelmae Piper",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Samuels, Shakur Ruben",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Sanneh, Buba",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Schluter, Gabriel Toby",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Sillah, Lamin",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Sinclair, James",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Smith, Fuad Ayorinde",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Smith, Zac Alan",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Sutton, Spencer James",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Thompson, Jack Ethan",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Thompson, Kalum Stewart",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Thompson, Will Iain",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Whitehall, Archie Harry Thomas",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Willows, Jordan Scott",,,,,,current,,,,,,,
premier_league,诺丁汉森林,"Willows, Keehan Martyn",,,,,,current,,,,,,,
premier_league,桑德兰,"Alderete Fernandez, Omar Federico",阿尔德雷特,,,,,current,,,,,,,
premier_league,桑德兰,"Ba, Abdoullah Mustapha",巴,,,,,current,,,,,,,
premier_league,桑德兰,"Ballard, Daniel George",巴拉德,,,,,current,,,,,,,
premier_league,桑德兰,"Brobbey, Brian Ebenezer Adjai",布罗贝伊,,,,,current,,,,,,,
premier_league,桑德兰,"Cirkin, Dennis",瑟金,,,,,current,,,,,,,
premier_league,桑德兰,"Ellborg, Melker Ake",,,,,,current,,,,,,,
premier_league,桑德兰,"Geertruida, Lutsharel Emiliano",海特勒伊达,,,,,current,,,,,,,
premier_league,桑德兰,"Hume, Trai",休姆,,,,,current,,,,,,,
premier_league,桑德兰,"Isidor, Wilson",伊西多尔,,,,,current,,,,,,,
premier_league,桑德兰,"Le Fée, Enzo Jérémy",勒费,,,,,current,,,,,,,
premier_league,桑德兰,"Mandava, Reinildo Isnard",雷尼尔多,,,,,current,,,,,,,
premier_league,桑德兰,"Moore, Simon William",西蒙·摩尔,,,,,current,,,,,,,
premier_league,桑德兰,"Mukiele Mulere, Nordi",穆基勒,,,,,current,,,,,,,
premier_league,桑德兰,"Mundle, Romaine Lee",蒙德尔,,,,,current,,,,,,,
premier_league,桑德兰,"O'Nien, Luke Terry",奥尼恩,,,,,current,,,,,,,
premier_league,桑德兰,"Poveda-Ocampo, Ian Carlo",波韦达,,,,,current,,,,,,,
premier_league,桑德兰,"Ramirez, Nilson David Angulo",安古洛,,,,,current,,,,,,,
premier_league,桑德兰,"Richardson, Adam Lee",,,,,,current,,,,,,,
